Created At Date,Payment Plan Name,Product Sub Category,Product Type,Currency Name,Product Price,Deposit,Daily Top Up,Loan Duration,Total Top Ups,Brand,Masterbrand,Model,Plan Type,Product Category,Variant,Mart Payment Plan ID,Payment Plan Status,Month,Year
2019-02-20 00:00:00,"M-KOPA +500 (24"") Zuku Smart CAM v4 ",M-KOPA +500 Zuku,Solar TV,KES,72000,0,80,900,72000,M-KOPA,Solar,M-KOPA +500 Zuku,Upgrade,MK TV,"24"" TV",1040,Closed,Feb,2019
2019-02-20 00:00:00,"M-KOPA +500 (24"") v14 (GT)",M-KOPA +500,Solar TV,KES,48250,1500,55,850,46750,M-KOPA,Solar,M-KOPA +500,Upgrade,MK TV,"24"" TV",1037,Closed,Feb,2019
2019-03-16 00:00:00,"M-KOPA +600 (24"") v2 (d-series)",M-KOPA +600,Solar TV,KES,56500,2500,60,900,54000,M-KOPA,Solar,M-KOPA +600,Upgrade,MK TV,"24"" TV",1108,Closed,Mar,2019
2019-03-16 00:00:00,"M-KOPA +600 (24"") v3",M-KOPA +600,Solar TV,KES,51000,0,60,850,51000,M-KOPA,Solar,M-KOPA +600,Upgrade,MK TV,"24"" TV",1109,Closed,Mar,2019
2019-03-16 00:00:00,"M-KOPA +600 (24"") v1 (GT)",M-KOPA +600,Solar TV,KES,55500,1500,60,900,54000,M-KOPA,Solar,M-KOPA +600,Upgrade,MK TV,"24"" TV",1107,Closed,Mar,2019
2019-03-20 00:00:00,"M-KOPA +600 (24"") v8 (2nd TV @125/day)",M-KOPA +600,Solar TV,KES,45000,0,125,360,45000,M-KOPA,Solar,M-KOPA +600,Upgrade,MK TV,"24"" TV",1114,Closed,Mar,2019
2019-03-20 00:00:00,"M-KOPA +600 (24"") v4",M-KOPA +600,Solar TV,KES,54000,0,60,900,54000,M-KOPA,Solar,M-KOPA +600,Upgrade,MK TV,"24"" TV",1112,Closed,Mar,2019
2019-03-20 00:00:00,"M-KOPA +600 (24"") v9 (2nd TV @60/day)",M-KOPA +600,Solar TV,KES,54000,0,60,900,54000,M-KOPA,Solar,M-KOPA +600,Upgrade,MK TV,"24"" TV",1115,Closed,Mar,2019
2019-03-20 00:00:00,"M-KOPA +600 (24"") v7 (Early Upgrade)",M-KOPA +600,Solar TV,KES,58000,4000,60,900,54000,M-KOPA,Solar,M-KOPA +600,Upgrade,MK TV,"24"" TV",1113,Closed,Mar,2019
2019-03-20 00:00:00,"M-KOPA +600 (24"") Zuku Smart CAM v5",M-KOPA +600 Zuku,Solar TV,KES,81000,0,90,900,81000,M-KOPA,Solar,M-KOPA +600 Zuku,Upgrade,MK TV,"24"" TV",1116,Closed,Mar,2019
2019-03-20 00:00:00,"M-KOPA +600 (24"") Zuku Smart CAM v6 (d-series)",M-KOPA +600 Zuku,Solar TV,KES,84500,3500,90,900,81000,M-KOPA,Solar,M-KOPA +600 Zuku,Upgrade,MK TV,"24"" TV",1117,Closed,Mar,2019
2019-03-23 00:00:00,"M-KOPA 600 (32""Grid TV) v1 F&F",M-KOPA 600 Grid,Grid TV,KES,49499,5499,100,440,44000,M-KOPA,Solar,M-KOPA 600 Grid,Acquisition,MK TV,"32"" TV",1118,Closed,Mar,2019
2019-03-29 00:00:00,"M-KOPA 6000 (32"") v5 HD LR",M-KOPA 6000,Solar TV,KES,89649,9999,135,590,79650,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",1120,Closed,Mar,2019
2019-03-29 00:00:00,"M-KOPA 6000 (32"") Zuku Smart CAM HD LR v7",M-KOPA 6000 Zuku,Solar TV,KES,111299,10999,170,590,100300,M-KOPA,Solar,M-KOPA 6000 Zuku,Acquisition,MK TV,"32"" TV",1122,Closed,Mar,2019
2019-03-29 00:00:00,"M-KOPA 6000 (32"") v6 MD LR",M-KOPA 6000,Solar TV,KES,95399,8999,135,640,86400,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",1121,Closed,Mar,2019
2019-04-15 00:00:00,"M-KOPA +600 (24"") v11 (GT Early Upgrade)",M-KOPA +600,Solar TV,KES,55500,1500,60,900,54000,M-KOPA,Solar,M-KOPA +600,Upgrade,MK TV,"24"" TV",1134,Closed,Apr,2019
2019-04-15 00:00:00,"M-KOPA +600 (24"") v10 (Early Upgrade)",M-KOPA +600,Solar TV,KES,54000,0,60,900,54000,M-KOPA,Solar,M-KOPA +600,Upgrade,MK TV,"24"" TV",1133,Closed,Apr,2019
2019-04-25 00:00:00,M-KOPA FRIDGE v4 100L,M-KOPA Fridge 100L,Fridge,KES,95000,2500,125,740,92500,M-KOPA,Solar,M-KOPA Fridge 100L,Acquisition,MK Fridge,100L Fridge,1140,Closed,Apr,2019
2019-04-30 00:00:00,M-KOPA 5 v7 (BURN),M-KOPA 5,Lights,KES,24299,3299,50,420,21000,M-KOPA,Solar,M-KOPA 5,Acquisition,MK Classic,4 lights,1141,Closed,Apr,2019
2019-04-30 00:00:00,"M-KOPA 6000 (32"") v9 MD LR (BURN)",M-KOPA 6000,Solar TV,KES,95699,9299,135,640,86400,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",1145,Closed,Apr,2019
2019-04-30 00:00:00,"M-KOPA 600 (24"") Zuku Smart CAM v4 (BURN)",M-KOPA 600 Zuku,Solar TV,KES,86949,7299,135,590,79650,M-KOPA,Solar,M-KOPA 600 Zuku,Acquisition,MK TV,"24"" TV",1143,Closed,Apr,2019
2019-04-30 00:00:00,"M-KOPA 6000 (32"") v8 HD LR (BURN)",M-KOPA 6000,Solar TV,KES,89949,10299,135,590,79650,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",1144,Closed,Apr,2019
2019-04-30 00:00:00,"M-KOPA 600 (24"") v3 (BURN)",M-KOPA 600,Solar TV,KES,65299,6299,100,590,59000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",1142,Closed,Apr,2019
2019-05-01 00:00:00,"M-KOPA 6000 (32"") Zuku Smart CAM HD LR v10 (BURN)",M-KOPA 6000 Zuku,Solar TV,KES,111599,11299,170,590,100300,M-KOPA,Solar,M-KOPA 6000 Zuku,Acquisition,MK TV,"32"" TV",1146,Closed,May,2019
2019-05-02 00:00:00,"M-KOPA +600 (24"") v13",M-KOPA +600,Solar TV,KES,54000,0,60,900,54000,M-KOPA,Solar,M-KOPA +600,Upgrade,MK TV,"24"" TV",1148,Closed,May,2019
2019-05-02 00:00:00,"M-KOPA +600 (24"") v14 (GT)",M-KOPA +600,Solar TV,KES,55500,1500,60,900,54000,M-KOPA,Solar,M-KOPA +600,Upgrade,MK TV,"24"" TV",1149,Closed,May,2019
2019-05-05 00:00:00,"MK +Starter 4S v6 GT's,RT's",M-KOPA 4 Starter,Lights - Refurbished,KES,5499,999,30,150,4500,M-KOPA,Solar,M-KOPA 4 Starter,Upsell,MK Starter,2 lights,1156,Closed,May,2019
2019-05-05 00:00:00,M-KOPA +Starter 4S v7 (FP TV's cust),M-KOPA 4 Starter,Lights - Refurbished,KES,4250,0,50,85,4250,M-KOPA,Solar,M-KOPA 4 Starter,Upgrade,MK Starter,2 lights,1157,Closed,May,2019
2019-05-05 00:00:00,MK +Starter 4S v5 CG's,M-KOPA 4 Starter,Lights - Refurbished,KES,4500,0,30,150,4500,M-KOPA,Solar,M-KOPA 4 Starter,Upsell,MK Starter,2 lights,1155,Closed,May,2019
2019-05-06 00:00:00,M-KOPA +Starter 4S v8 (FP TV's cust),M-KOPA 4 Starter,Lights - Refurbished,KES,4250,0,50,85,4250,M-KOPA,Solar,M-KOPA 4 Starter,Upgrade,MK Starter,2 lights,1158,Closed,May,2019
2019-05-06 00:00:00,"M-KOPA +6000 (32"") v3 LD ",M-KOPA +6000,Solar TV,KES,75000,0,125,600,75000,M-KOPA,Solar,M-KOPA +6000,Upgrade,MK TV,"32"" TV",1159,Closed,May,2019
2019-05-07 00:00:00,MK6000 Fan Nigeria,M-KOPA Fan,Fan,KES,160,10,5,30,150,M-KOPA,Solar,M-KOPA Fan,Upgrade,Addition,"12"" Fan",1162,Closed,May,2019
2019-05-07 00:00:00,MK6000 TV Nigeria,M-KOPA 6000,Solar TV,KES,160,10,5,30,150,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",1161,Closed,May,2019
2019-05-13 00:00:00,"MK+6000 (32"") v8 (for TV Upgrade cust)",M-KOPA +6000,Solar TV,KES,77999,5999,80,900,72000,M-KOPA,Solar,M-KOPA +6000,Upgrade,MK TV,"32"" TV",1163,Closed,May,2019
2019-05-29 00:00:00,"M-KOPA +600 (24"") Zuku Smart CAM v7",M-KOPA +600 Zuku,Solar TV,KES,81000,0,90,900,81000,M-KOPA,Solar,M-KOPA +600 Zuku,Upgrade,MK TV,"24"" TV",1172,Closed,May,2019
2019-05-29 00:00:00,M-KOPA 6 Staff F&F,M-KOPA 6,Lights,KES,24999,2999,50,440,22000,M-KOPA,Solar,M-KOPA 6,Acquisition,MK Classic,4 lights,1170,Closed,May,2019
2019-05-29 00:00:00,"M-KOPA +600 (24"") v15 (Early Upgrade)",M-KOPA +600,Solar TV,KES,55500,1500,60,900,54000,M-KOPA,Solar,M-KOPA +600,Upgrade,MK TV,"24"" TV",1171,Closed,May,2019
2019-06-12 00:00:00,"M-KOPA 6000 (32"") v12 Demo",M-KOPA 6000,Solar TV,KES,58999,4999,120,450,54000,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",1173,Closed,Jun,2019
2019-06-18 00:00:00,"M-KOPA 6000 (32"") v8 MD LR",M-KOPA 6000,Solar TV,KES,95399,8999,135,640,86400,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",1183,Closed,Jun,2019
2019-06-18 00:00:00,"M-KOPA 6000 (32"") v7 HD LR",M-KOPA 6000,Solar TV,KES,89649,9999,135,590,79650,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",1182,Closed,Jun,2019
2019-06-19 00:00:00,"MK+6000 (32"") v9 (for TV Upgrade cust)",M-KOPA +6000,Solar TV,KES,78999,2499,85,900,76500,M-KOPA,Solar,M-KOPA +6000,Upgrade,MK TV,"32"" TV",1184,Closed,Jun,2019
2019-06-24 00:00:00,M-KOPA Fridge Upgrade v11  - MK TV 100L,M-KOPA +Fridge 100L,Fridge,KES,100000,0,125,800,100000,M-KOPA,Solar,M-KOPA +Fridge 100L,Upgrade,MK Fridge,100L Fridge,1194,Closed,Jun,2019
2019-06-24 00:00:00,M-KOPA Fridge Upgrade v6  - MK TV 100L,M-KOPA +Fridge 100L,Fridge,KES,69999,2499,75,900,67500,M-KOPA,Solar,M-KOPA +Fridge 100L,Upgrade,MK Fridge,100L Fridge,1189,Closed,Jun,2019
2019-06-24 00:00:00,M-KOPA Fridge v12 100L,M-KOPA Fridge 100L,Fridge,KES,115000,10000,150,700,105000,M-KOPA,Solar,M-KOPA Fridge 100L,Acquisition,MK Fridge,100L Fridge,1195,Closed,Jun,2019
2019-06-24 00:00:00,M-KOPA Fridge Upgrade v9  - MK TV 100L,M-KOPA +Fridge 100L,Fridge,KES,80000,0,100,800,80000,M-KOPA,Solar,M-KOPA +Fridge 100L,Upgrade,MK Fridge,100L Fridge,1192,Closed,Jun,2019
2019-06-24 00:00:00,M-KOPA Fridge Upgrade v7  - MK TV 100L,M-KOPA +Fridge 100L,Fridge,KES,84999,3999,90,900,81000,M-KOPA,Solar,M-KOPA +Fridge 100L,Upgrade,MK Fridge,100L Fridge,1190,Closed,Jun,2019
2019-06-24 00:00:00,M-KOPA Fridge Upgrade v8  - MK TV 100L,M-KOPA +Fridge 100L,Fridge,KES,70000,0,100,700,70000,M-KOPA,Solar,M-KOPA +Fridge 100L,Upgrade,MK Fridge,100L Fridge,1191,Closed,Jun,2019
2019-06-24 00:00:00,M-KOPA Fridge Upgrade v10  - MK TV 100L,M-KOPA +Fridge 100L,Fridge,KES,99999,9999,100,900,90000,M-KOPA,Solar,M-KOPA +Fridge 100L,Upgrade,MK Fridge,100L Fridge,1193,Closed,Jun,2019
2019-06-27 00:00:00,M-KOPA 6 (2*8 watt panels) v1 ,M-KOPA 6,Lights,KES,24999,2999,50,440,22000,M-KOPA,Solar,M-KOPA 6,Acquisition,MK Classic,4 lights,1201,Closed,Jun,2019
2019-07-01 00:00:00,"M-KOPA +6000 (32"") Zuku Smart CAM v10",M-KOPA +6000 Zuku,Solar TV,KES,100999,3499,150,650,97500,M-KOPA,Solar,M-KOPA +6000 Zuku,Upgrade,MK TV,"32"" TV",1203,Closed,Jul,2019
2019-07-08 00:00:00,"M-KOPA 600 (32""W-Grid TV) v3",M-KOPA 600 Grid,Grid TV,KES,69499,6999,125,500,62500,M-KOPA,Solar,M-KOPA 600 Grid,Acquisition,MK TV,"32"" TV",1209,Closed,Jul,2019
2019-07-08 00:00:00,"M-KOPA 600 (32""S-Grid TV) v2 ",M-KOPA 600 Grid,Grid TV,KES,50999,5999,100,450,45000,M-KOPA,Solar,M-KOPA 600 Grid,Acquisition,MK TV,"32"" TV",1208,Closed,Jul,2019
2019-07-19 00:00:00,"M-KOPA +600 (24"") v3 (d-series)",M-KOPA +600,Solar TV,KES,56500,2500,60,900,54000,M-KOPA,Solar,M-KOPA +600,Upgrade,MK TV,"24"" TV",1211,Closed,Jul,2019
2019-07-25 00:00:00,M-KOPA 5 v8,M-KOPA 5,Lights,KES,23499,2499,50,420,21000,M-KOPA,Solar,M-KOPA 5,Acquisition,MK Classic,4 lights,1212,Closed,Jul,2019
2019-08-01 00:00:00,"M-KOPA 6000 (32"") v8 HD LR",M-KOPA 6000,Solar TV,KES,89649,9999,135,590,79650,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",1216,Closed,Aug,2019
2019-08-01 00:00:00,M-KOPA Starter 3S v5,M-KOPA 3 Starter,Lights - Refurbished,KES,13899,1899,40,300,12000,M-KOPA,Solar,M-KOPA 3 Starter,Acquisition,MK Starter,2 lights,1217,Closed,Aug,2019
2019-08-01 00:00:00,M-KOPA 6 (2*8 watts panels) v2,M-KOPA 6,Lights,KES,24999,2999,50,440,22000,M-KOPA,Solar,M-KOPA 6,Acquisition,MK Classic,4 lights,1213,Closed,Aug,2019
2019-08-01 00:00:00,"M-KOPA 600 (24"") Zuku Smart CAM v4",M-KOPA 600 Zuku,Solar TV,KES,85999,7999,130,600,78000,M-KOPA,Solar,M-KOPA 600 Zuku,Acquisition,MK TV,"24"" TV",1215,Closed,Aug,2019
2019-08-01 00:00:00,M-KOPA Fridge v15 100L,M-KOPA Fridge 100L,Fridge,KES,126499,10999,165,700,115500,M-KOPA,Solar,M-KOPA Fridge 100L,Acquisition,MK Fridge,100L Fridge,1220,Closed,Aug,2019
2019-08-01 00:00:00,"M-KOPA 600 (24"") v4 HD",M-KOPA 600,Solar TV,KES,57499,7499,125,400,50000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",1214,Closed,Aug,2019
2019-08-01 00:00:00,M-KOPA Fridge v14 100L,M-KOPA Fridge 100L,Fridge,KES,130999,10999,150,800,120000,M-KOPA,Solar,M-KOPA Fridge 100L,Acquisition,MK Fridge,100L Fridge,1219,Closed,Aug,2019
2019-08-01 00:00:00,M-KOPA Fridge (CASH) v13 100L,M-KOPA Fridge 100L,Fridge,KES,99999,99999,1,1,0,M-KOPA,Solar,M-KOPA Fridge 100L,Acquisition,MK Fridge,100L Fridge,1218,Closed,Aug,2019
2019-08-05 00:00:00,M-KOPA Starter 4S v2,M-KOPA 4 Starter,Lights - Refurbished,KES,13899,1899,40,300,12000,M-KOPA,Solar,M-KOPA 4 Starter,Acquisition,MK Starter,2 lights,1222,Closed,Aug,2019
2019-08-06 00:00:00,"M-KOPA +600 (24"") v16 (GT) ZD",M-KOPA +600,Solar TV,KES,54000,0,60,900,54000,M-KOPA,Solar,M-KOPA +600,Upgrade,MK TV,"24"" TV",1223,Closed,Aug,2019
2019-08-10 00:00:00,M-KOPA +Fridge v17 100L,M-KOPA +Fridge 100L,Fridge,KES,100000,0,125,800,100000,M-KOPA,Solar,M-KOPA +Fridge 100L,Upgrade,MK Fridge,100L Fridge,1224,Closed,Aug,2019
2019-08-10 00:00:00,M-KOPA 5 v9,M-KOPA 5,Lights,KES,23499,2499,50,420,21000,M-KOPA,Solar,M-KOPA 5,Acquisition,MK Classic,4 lights,1227,Closed,Aug,2019
2019-08-10 00:00:00,M-KOPA +Fridge v16 100L,M-KOPA +Fridge 100L,Fridge,KES,99999,9999,100,900,90000,M-KOPA,Solar,M-KOPA +Fridge 100L,Upgrade,MK Fridge,100L Fridge,1225,Closed,Aug,2019
2019-08-10 00:00:00,M-KOPA Fridge v18 100L,M-KOPA Fridge 100L,Fridge,KES,126499,10999,165,700,115500,M-KOPA,Solar,M-KOPA Fridge 100L,Acquisition,MK Fridge,100L Fridge,1226,Closed,Aug,2019
2019-09-26 00:00:00,"M-KOPA 6000 (32"")  MD LR 10FC v9",M-KOPA 6000,Solar TV,KES,95399,8999,135,640,86400,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",1231,Closed,Sep,2019
2019-09-26 00:00:00,"M-KOPA 6000 (32"")  HD LR 10FC v9",M-KOPA 6000,Solar TV,KES,89649,9999,135,590,79650,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",1235,Closed,Sep,2019
2019-09-26 00:00:00,"M-KOPA 600 (24"") HD 10FCR v5",M-KOPA 600,Solar TV,KES,57499,7499,125,400,50000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",1233,Closed,Sep,2019
2019-09-26 00:00:00,M-KOPA 6 (2*8 watts panels) 10FCR v2,M-KOPA 6,Lights,KES,24999,2999,50,440,22000,M-KOPA,Solar,M-KOPA 6,Acquisition,MK Classic,4 lights,1232,Closed,Sep,2019
2019-09-26 00:00:00,"M-KOPA 600 (24"")  10FC v3",M-KOPA 600,Solar TV,KES,64999,5999,100,590,59000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",1229,Closed,Sep,2019
2019-09-26 00:00:00,"M-KOPA 600 (24"") Zuku Smart CAM 10FC v5",M-KOPA 600 Zuku,Solar TV,KES,85999,7999,130,600,78000,M-KOPA,Solar,M-KOPA 600 Zuku,Acquisition,MK TV,"24"" TV",1234,Closed,Sep,2019
2019-09-26 00:00:00,"M-KOPA 6000 (32"") Zuku Smart CAM HD LR 10FC v8",M-KOPA 6000 Zuku,Solar TV,KES,111299,10999,170,590,100300,M-KOPA,Solar,M-KOPA 6000 Zuku,Acquisition,MK TV,"32"" TV",1230,Closed,Sep,2019
2019-09-26 00:00:00,M-KOPA Fridge  100L FC v19,M-KOPA Fridge 100L,Fridge,KES,126499,10999,165,700,115500,M-KOPA,Solar,M-KOPA Fridge 100L,Acquisition,MK Fridge,100L Fridge,1236,Closed,Sep,2019
2019-10-09 00:00:00,M-KOPA 6 (15 Watts panels) v1,M-KOPA 6,Lights,KES,24999,2999,50,440,22000,M-KOPA,Solar,M-KOPA 6,Acquisition,MK Classic,4 lights,1271,Closed,Oct,2019
2019-10-29 00:00:00,"M-KOPA +6000 (32"") GT v11",M-KOPA +6000,Solar TV,KES,75000,0,125,600,75000,M-KOPA,Solar,M-KOPA +6000,Upgrade,MK TV,"32"" TV",1289,Closed,Oct,2019
2019-10-29 00:00:00,MK +Starter 4S v9 GT,M-KOPA 4 Starter,Lights - Refurbished,KES,5250,1000,50,85,4250,M-KOPA,Solar,M-KOPA 4 Starter,Upgrade,MK Starter,2 lights,1298,Closed,Oct,2019
2019-10-29 00:00:00,MK +Fridge 100 L v18 GT,M-KOPA +Fridge 100L,Fridge,KES,99999,9999,100,900,90000,M-KOPA,Solar,M-KOPA +Fridge 100L,Upgrade,MK Fridge,100L Fridge,1284,Closed,Oct,2019
2019-10-29 00:00:00,M-KOPA +Fridge v19 100L GT,M-KOPA +Fridge 100L,Fridge,KES,100000,0,125,800,100000,M-KOPA,Solar,M-KOPA +Fridge 100L,Upgrade,MK Fridge,100L Fridge,1283,Closed,Oct,2019
2019-10-29 00:00:00,"MK +6000 32"" TV v12 GT",M-KOPA +6000 Zuku,Solar TV,KES,100999,3499,150,650,97500,M-KOPA,Solar,M-KOPA +6000 Zuku,Upgrade,MK TV,"32"" TV",1290,Closed,Oct,2019
2019-10-29 00:00:00,"MK +6000 32"" TV v15 GT",M-KOPA +6000,Solar TV,KES,78999,2499,85,900,76500,M-KOPA,Solar,M-KOPA +6000,Upgrade,MK TV,"32"" TV",1292,Closed,Oct,2019
2019-10-29 00:00:00,"MK +6000 32"" TV Zuku v13",M-KOPA +6000 Zuku,Solar TV,KES,114999,6999,120,900,108000,M-KOPA,Solar,M-KOPA +6000 Zuku,Upgrade,MK TV,"32"" TV",1291,Closed,Oct,2019
2019-10-29 00:00:00,"MK +600 24"" TV v17 GT",M-KOPA +600,Solar TV,KES,45000,0,125,360,45000,M-KOPA,Solar,M-KOPA +600,Upgrade,MK TV,"24"" TV",1287,Closed,Oct,2019
2019-10-29 00:00:00,"MK +6000 32"" TV Zuku v14 GT",M-KOPA +6000 Zuku,Solar TV,KES,114999,6999,120,900,108000,M-KOPA,Solar,M-KOPA +6000 Zuku,Upgrade,MK TV,"32"" TV",1293,Closed,Oct,2019
2019-10-29 00:00:00,"MK +600 24"" TV v18 GT",M-KOPA +600,Solar TV,KES,54000,0,60,900,54000,M-KOPA,Solar,M-KOPA +600,Upgrade,MK TV,"24"" TV",1288,Closed,Oct,2019
2019-10-31 00:00:00,"M-KOPA +600 (24"") Zuku Smart CAM v8 GT ZD",M-KOPA +600 Zuku,Solar TV,KES,75000,0,125,600,75000,M-KOPA,Solar,M-KOPA +600 Zuku,Upgrade,MK TV,"24"" TV",1306,Closed,Oct,2019
2019-11-01 00:00:00,"M-KOPA 6000 (32"") v10 LD LR",M-KOPA 6000,Solar TV,KES,97099,7999,135,660,89100,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",1307,Closed,Nov,2019
2019-11-25 00:00:00,"MK 600 24"" TV v6 LD",M-KOPA 600,Solar TV,KES,65499,5499,100,600,60000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",1340,Closed,Nov,2019
2019-11-25 00:00:00,"MK +600 24"" TV Zuku v11 CG",M-KOPA +600 Zuku,Solar TV,KES,84500,3500,90,900,81000,M-KOPA,Solar,M-KOPA +600 Zuku,Upgrade,MK TV,"24"" TV",1344,Closed,Nov,2019
2019-11-25 00:00:00,"MK +600 24"" TV Zuku v9 CG",M-KOPA +600 Zuku,Solar TV,KES,57600,0,160,360,57600,M-KOPA,Solar,M-KOPA +600 Zuku,Upgrade,MK TV,"24"" TV",1341,Closed,Nov,2019
2019-11-25 00:00:00,"MK +600 24"" TV Zuku v8 GT",M-KOPA +600 Zuku,Solar TV,KES,81000,0,90,900,81000,M-KOPA,Solar,M-KOPA +600 Zuku,Upgrade,MK TV,"24"" TV",1342,Closed,Nov,2019
2019-11-25 00:00:00,"MK +600 24"" TV Zuku v10 GT",M-KOPA +600 Zuku,Solar TV,KES,57600,0,160,360,57600,M-KOPA,Solar,M-KOPA +600 Zuku,Upgrade,MK TV,"24"" TV",1343,Closed,Nov,2019
2019-11-29 00:00:00,MK +Starter 5S v1 CG,M-KOPA 4 Starter,Lights - Refurbished,KES,4500,0,30,150,4500,M-KOPA,Solar,M-KOPA 4 Starter,Upgrade,MK Starter,2 lights,1351,Closed,Nov,2019
2019-11-29 00:00:00,MK +Starter 5S v2 RT GT,M-KOPA 4 Starter,Lights - Refurbished,KES,5499,999,30,150,4500,M-KOPA,Solar,M-KOPA 4 Starter,Upgrade,MK Starter,2 lights,1350,Closed,Nov,2019
2019-12-04 00:00:00,M-KOPA 6 (15 Watts panels) F&F,M-KOPA 6,Lights,KES,24999,2999,50,440,22000,M-KOPA,Solar,M-KOPA 6,Acquisition,MK Classic,4 lights,1359,Closed,Dec,2019
2019-12-05 00:00:00,MK +Starter 4S v2 RT GT,M-KOPA 4 Starter,Lights - Refurbished,KES,5499,999,30,150,4500,M-KOPA,Solar,M-KOPA 4 Starter,Upgrade,MK Starter,2 lights,1361,Closed,Dec,2019
2019-12-05 00:00:00,MK +Starter 4S v1 CG,M-KOPA 4 Starter,Lights - Refurbished,KES,4500,0,30,150,4500,M-KOPA,Solar,M-KOPA 4 Starter,Upgrade,MK Starter,2 lights,1362,Closed,Dec,2019
2019-12-23 00:00:00,"MK 600 24"" TV v1 Staff",M-KOPA 600,Solar TV,KES,34999,2999,80,400,32000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",1513,Closed,Dec,2019
2019-12-23 00:00:00,"MK 6000 32"" TV v1 Staff",M-KOPA 6000,Solar TV,KES,53999,3999,100,500,50000,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",1514,Closed,Dec,2019
2019-12-23 00:00:00,MK 6500  v1 Staff,M-KOPA Fridge 100L,Fridge,KES,87499,4999,150,550,82500,M-KOPA,Solar,M-KOPA Fridge 100L,Acquisition,MK Fridge,100L Fridge,1515,Closed,Dec,2019
2019-12-23 00:00:00,MK 6 v1 Staff,M-KOPA 6,Lights,KES,14999,1499,50,270,13500,M-KOPA,Solar,M-KOPA 6,Acquisition,MK Classic,4 lights,1512,Closed,Dec,2019
2019-12-24 00:00:00,MK 6 v2 Staff,M-KOPA 6,Lights,KES,14999,1499,50,270,13500,M-KOPA,Solar,M-KOPA 6,Acquisition,MK Classic,4 lights,1525,Closed,Dec,2019
2019-12-24 00:00:00,MK 6 v3 Staff,M-KOPA 6,Lights,KES,14999,1499,50,270,13500,M-KOPA,Solar,M-KOPA 6,Acquisition,MK Classic,4 lights,1526,Closed,Dec,2019
2020-02-05 00:00:00,"MK 600 B 24"" TV v1 F&F",M-KOPA 600,Solar TV,KES,65499,5499,100,600,60000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",1546,Closed,Feb,2020
2020-02-13 00:00:00,M-KOPA Starter 5S v3,M-KOPA 5 Starter,Lights - Refurbished,KES,13999,1599,50,248,12400,M-KOPA,Solar,M-KOPA 5 Starter,Acquisition,MK Starter,2 lights,1547,Closed,Feb,2020
2020-03-13 00:00:00,M-KOPA 6 (15 Watts panels) v2,M-KOPA 6,Lights,KES,24999,2999,50,440,22000,M-KOPA,Solar,M-KOPA 6,Acquisition,MK Classic,4 lights,1575,Closed,Mar,2020
2020-04-06 00:00:00,"M-KOPA 600 (24"")-Rev B v7",M-KOPA 600,Solar TV,KES,65499,5499,100,600,60000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",1593,Closed,Apr,2020
2020-05-06 00:00:00,"M-KOPA 6000 (32"") v11 F&F",M-KOPA 6000,Solar TV,KES,97099,7999,135,660,89100,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",1603,Closed,May,2020
2020-05-13 00:00:00,"MK 600 24"" TV Zuku v7 Rev B",M-KOPA 600 Zuku,Solar TV,KES,85499,7499,130,600,78000,M-KOPA,Solar,M-KOPA 600 Zuku,Acquisition,MK TV,"24"" TV",1610,Closed,May,2020
2020-05-13 00:00:00,"MK 600 24"" TV v8 LD",M-KOPA 600,Solar TV,KES,65499,5499,100,600,60000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",1609,Closed,May,2020
2020-05-13 00:00:00,"MK 600 24"" TV Zuku v8",M-KOPA 600 Zuku,Solar TV,KES,85499,7499,130,600,78000,M-KOPA,Solar,M-KOPA 600 Zuku,Acquisition,MK TV,"24"" TV",1611,Closed,May,2020
